iri,label,domain,obo_id
http://purl.allotrope.org/ontologies/equipment#AFE_0002277,evaporative light scattering detector,equipment,AFO_equipment#AFE:0002277
http://purl.allotrope.org/ontologies/equipment#AFE_0002278,vial container,equipment,AFO_equipment#AFE:0002278
http://purl.allotrope.org/ontologies/equipment#AFE_0002280,nuclear magnetic resonance spectrometer,equipment,AFO_equipment#AFE:0002280
http://purl.allotrope.org/ontologies/equipment#AFE_0002281,nuclear magnetic resonance tube,equipment,AFO_equipment#AFE:0002281
http://purl.allotrope.org/ontologies/equipment#AFE_0002283,bob,equipment,AFO_equipment#AFE:0002283
http://purl.allotrope.org/ontologies/equipment#AFE_0002284,cup,equipment,AFO_equipment#AFE:0002284
http://purl.allotrope.org/ontologies/equipment#AFE_0002285,sensor chip (surface plasmon resonance),equipment,AFO_equipment#AFE:0002285
http://purl.allotrope.org/ontologies/equipment#AFE_0002286,electronic lab notebook system,equipment,AFO_equipment#AFE:0002286
http://purl.allotrope.org/ontologies/equipment#AFE_0002288,divergence slit,equipment,AFO_equipment#AFE:0002288
http://purl.allotrope.org/ontologies/equipment#AFE_0002289,Soller slit,equipment,AFO_equipment#AFE:0002289
http://purl.allotrope.org/ontologies/equipment#AFE_0002290,guard slit,equipment,AFO_equipment#AFE:0002290
http://purl.allotrope.org/ontologies/equipment#AFE_0002291,receiving slit,equipment,AFO_equipment#AFE:0002291
http://purl.allotrope.org/ontologies/function#AFFN_0000002,to deliver material,other,AFO_function#AFFN:0000002
http://purl.allotrope.org/ontologies/function#AFFN_0000003,to deliver mobile phase,other,AFO_function#AFFN:0000003
http://purl.allotrope.org/ontologies/function#AFFN_0000004,to equilibrate,other,AFO_function#AFFN:0000004
http://purl.allotrope.org/ontologies/function#AFFN_0000006,to calibrate,other,AFO_function#AFFN:0000006
http://purl.allotrope.org/ontologies/function#AFFN_0000007,to collect,other,AFO_function#AFFN:0000007
http://purl.allotrope.org/ontologies/function#AFFN_0000008,to connect,other,AFO_function#AFFN:0000008
http://purl.allotrope.org/ontologies/function#AFFN_0000009,to consume,other,AFO_function#AFFN:0000009
http://purl.allotrope.org/ontologies/function#AFFN_0000010,to indicate,other,AFO_function#AFFN:0000010
http://purl.allotrope.org/ontologies/function#AFFN_0000014,to control,other,AFO_function#AFFN:0000014
http://purl.allotrope.org/ontologies/function#AFFN_0000023,to sense,other,AFO_function#AFFN:0000023
http://purl.allotrope.org/ontologies/function#AFFN_0000024,to secure,other,AFO_function#AFFN:0000024
http://purl.allotrope.org/ontologies/function#AFFN_0000025,to transform data,other,AFO_function#AFFN:0000025
http://purl.allotrope.org/ontologies/function#AFFN_0000026,to integrate (math),other,AFO_function#AFFN:0000026
http://purl.allotrope.org/ontologies/function#AFFN_0000027,to calculate,other,AFO_function#AFFN:0000027
http://purl.allotrope.org/ontologies/function#AFFN_0000028,to support,other,AFO_function#AFFN:0000028
http://purl.allotrope.org/ontologies/function#AFFN_0000029,to clean,other,AFO_function#AFFN:0000029
http://purl.allotrope.org/ontologies/function#AFFN_0000030,to inject,other,AFO_function#AFFN:0000030
http://purl.allotrope.org/ontologies/function#AFFN_0000031,to separate material,other,AFO_function#AFFN:0000031
http://purl.allotrope.org/ontologies/function#AFFN_0000032,to separate material by chromatography,other,AFO_function#AFFN:0000032
http://purl.allotrope.org/ontologies/function#AFFN_0000036,to count,other,AFO_function#AFFN:0000036
http://purl.allotrope.org/ontologies/function#AFFN_0000037,to detect,other,AFO_function#AFFN:0000037
http://purl.allotrope.org/ontologies/function#AFFN_0000041,to measure,other,AFO_function#AFFN:0000041
http://purl.allotrope.org/ontologies/function#AFFN_0000043,to transmit energy,other,AFO_function#AFFN:0000043
http://purl.allotrope.org/ontologies/function#AFFN_0000044,to heat,other,AFO_function#AFFN:0000044
http://purl.allotrope.org/ontologies/function#AFFN_0000045,to communicate,other,AFO_function#AFFN:0000045
http://purl.allotrope.org/ontologies/function#AFFN_0000046,to pump,other,AFO_function#AFFN:0000046
http://purl.allotrope.org/ontologies/function#AFFN_0000049,to filter material,other,AFO_function#AFFN:0000049
http://purl.allotrope.org/ontologies/function#AFFN_0000052,to display,other,AFO_function#AFFN:0000052
http://purl.allotrope.org/ontologies/function#AFFN_0000053,to convert a signal,other,AFO_function#AFFN:0000053
http://purl.allotrope.org/ontologies/function#AFFN_0000055,to store,other,AFO_function#AFFN:0000055
http://purl.allotrope.org/ontologies/function#AFFN_0000076,material function,other,AFO_function#AFFN:0000076
http://purl.allotrope.org/ontologies/function#AFFN_0000089,to cool,other,AFO_function#AFFN:0000089
http://purl.allotrope.org/ontologies/function#AFFN_0000093,to consume energy,other,AFO_function#AFFN:0000093
http://purl.allotrope.org/ontologies/function#AFFN_0000103,to plan,other,AFO_function#AFFN:0000103
http://purl.allotrope.org/ontologies/function#AFFN_0000104,to branch,other,AFO_function#AFFN:0000104
http://purl.allotrope.org/ontologies/function#AFFN_0000105,to separate,other,AFO_function#AFFN:0000105
http://purl.allotrope.org/ontologies/function#AFFN_0000106,to distribute,other,AFO_function#AFFN:0000106
http://purl.allotrope.org/ontologies/function#AFFN_0000107,to divide,other,AFO_function#AFFN:0000107
http://purl.allotrope.org/ontologies/function#AFFN_0000108,to remove,other,AFO_function#AFFN:0000108
http://purl.allotrope.org/ontologies/function#AFFN_0000109,to extract,other,AFO_function#AFFN:0000109
http://purl.allotrope.org/ontologies/function#AFFN_0000110,to sort,other,AFO_function#AFFN:0000110
http://purl.allotrope.org/ontologies/function#AFFN_0000111,to localize,other,AFO_function#AFFN:0000111
http://purl.allotrope.org/ontologies/function#AFFN_0000112,to export,other,AFO_function#AFFN:0000112
http://purl.allotrope.org/ontologies/function#AFFN_0000113,to import,other,AFO_function#AFFN:0000113
http://purl.allotrope.org/ontologies/function#AFFN_0000115,to guide,other,AFO_function#AFFN:0000115
http://purl.allotrope.org/ontologies/function#AFFN_0000116,to allow degree of freedom,other,AFO_function#AFFN:0000116
http://purl.allotrope.org/ontologies/function#AFFN_0000117,to rotate,other,AFO_function#AFFN:0000117
http://purl.allotrope.org/ontologies/function#AFFN_0000118,to translate,other,AFO_function#AFFN:0000118
http://purl.allotrope.org/ontologies/function#AFFN_0000119,to mix,other,AFO_function#AFFN:0000119
http://purl.allotrope.org/ontologies/function#AFFN_0000120,to couple,other,AFO_function#AFFN:0000120
http://purl.allotrope.org/ontologies/function#AFFN_0000121,to link,other,AFO_function#AFFN:0000121
http://purl.allotrope.org/ontologies/function#AFFN_0000122,to join,other,AFO_function#AFFN:0000122
http://purl.allotrope.org/ontologies/function#AFFN_0000123,to regulate,other,AFO_function#AFFN:0000123
http://purl.allotrope.org/ontologies/function#AFFN_0000124,to actuate,other,AFO_function#AFFN:0000124
http://purl.allotrope.org/ontologies/function#AFFN_0000125,to increase,other,AFO_function#AFFN:0000125
http://purl.allotrope.org/ontologies/function#AFFN_0000126,to decrease,other,AFO_function#AFFN:0000126
http://purl.allotrope.org/ontologies/function#AFFN_0000127,to change,other,AFO_function#AFFN:0000127
http://purl.allotrope.org/ontologies/function#AFFN_0000128,to increment,other,AFO_function#AFFN:0000128
http://purl.allotrope.org/ontologies/function#AFFN_0000129,to decrement,other,AFO_function#AFFN:0000129
http://purl.allotrope.org/ontologies/function#AFFN_0000130,to shape,other,AFO_function#AFFN:0000130
http://purl.allotrope.org/ontologies/function#AFFN_0000131,to condition,other,AFO_function#AFFN:0000131
http://purl.allotrope.org/ontologies/function#AFFN_0000132,to stop,other,AFO_function#AFFN:0000132
http://purl.allotrope.org/ontologies/function#AFFN_0000134,to prevent,other,AFO_function#AFFN:0000134
http://purl.allotrope.org/ontologies/function#AFFN_0000135,to inhibit,other,AFO_function#AFFN:0000135
http://purl.allotrope.org/ontologies/function#AFFN_0000136,to convert,other,AFO_function#AFFN:0000136
http://purl.allotrope.org/ontologies/function#AFFN_0000137,to provision,other,AFO_function#AFFN:0000137
http://purl.allotrope.org/ontologies/function#AFFN_0000138,to signal,other,AFO_function#AFFN:0000138
http://purl.allotrope.org/ontologies/function#AFFN_0000139,to contain,other,AFO_function#AFFN:0000139
http://purl.allotrope.org/ontologies/function#AFFN_0000140,to supply,other,AFO_function#AFFN:0000140
http://purl.allotrope.org/ontologies/function#AFFN_0000141,to track,other,AFO_function#AFFN:0000141
http://purl.allotrope.org/ontologies/function#AFFN_0000142,to stabilize,other,AFO_function#AFFN:0000142
http://purl.allotrope.org/ontologies/function#AFFN_0000143,to position,other,AFO_function#AFFN:0000143
http://purl.allotrope.org/ontologies/function#AFFN_0000144,to remove material,other,AFO_function#AFFN:0000144
http://purl.allotrope.org/ontologies/function#AFFN_0000185,to decompose,other,AFO_function#AFFN:0000185
http://purl.allotrope.org/ontologies/function#AFFN_0000186,to transport,other,AFO_function#AFFN:0000186
http://purl.allotrope.org/ontologies/function#AFFN_0000187,to transfer,other,AFO_function#AFFN:0000187
http://purl.allotrope.org/ontologies/function#AFFN_0000191,to maintain,other,AFO_function#AFFN:0000191
http://purl.allotrope.org/ontologies/function#AFFN_0000195,to combine,other,AFO_function#AFFN:0000195
http://purl.allotrope.org/ontologies/function#AFFN_0000196,to produce,other,AFO_function#AFFN:0000196
http://purl.allotrope.org/ontologies/function#AFFN_0000198,to count cells,other,AFO_function#AFFN:0000198
http://purl.allotrope.org/ontologies/function#AFFN_0000201,to sample,other,AFO_function#AFFN:0000201
http://purl.allotrope.org/ontologies/function#AFFN_0000203,to cover,other,AFO_function#AFFN:0000203
http://purl.allotrope.org/ontologies/function#AFFN_0000205,to stir,other,AFO_function#AFFN:0000205
http://purl.allotrope.org/ontologies/function#AFFN_0000206,to compare,other,AFO_function#AFFN:0000206
http://purl.allotrope.org/ontologies/function#AFFN_0000208,to dye,other,AFO_function#AFFN:0000208
http://purl.allotrope.org/ontologies/function#AFFN_0000209,to compress,other,AFO_function#AFFN:0000209
http://purl.allotrope.org/ontologies/function#AFFN_0000210,to disconnect,other,AFO_function#AFFN:0000210
http://purl.allotrope.org/ontologies/function#AFFN_0000211,to disintegrate,other,AFO_function#AFFN:0000211
http://purl.allotrope.org/ontologies/function#AFFN_0000213,to grip,other,AFO_function#AFFN:0000213
http://purl.allotrope.org/ontologies/material#AFM_0000012,solution,material,AFO_material#AFM:0000012
http://purl.allotrope.org/ontologies/material#AFM_0000077,ion,material,AFO_material#AFM:0000077
http://purl.allotrope.org/ontologies/material#AFM_0000085,dye,material,AFO_material#AFM:0000085
http://purl.allotrope.org/ontologies/material#AFM_0000105,portion of water,material,AFO_material#AFM:0000105
http://purl.allotrope.org/ontologies/material#AFM_0000154,gas,material,AFO_material#AFM:0000154
http://purl.allotrope.org/ontologies/material#AFM_0000161,anion,material,AFO_material#AFM:0000161
http://purl.allotrope.org/ontologies/material#AFM_0000189,cation,material,AFO_material#AFM:0000189
http://purl.allotrope.org/ontologies/material#AFM_0000226,nucleus,material,AFO_material#AFM:0000226
http://purl.allotrope.org/ontologies/material#AFM_0000275,material,material,AFO_material#AFM:0000275
http://purl.allotrope.org/ontologies/material#AFM_0000341,cell,material,AFO_material#AFM:0000341
http://purl.allotrope.org/ontologies/material#AFM_0000386,solid,material,AFO_material#AFM:0000386
http://purl.allotrope.org/ontologies/material#AFM_0000394,fluid,material,AFO_material#AFM:0000394
http://purl.allotrope.org/ontologies/material#AFM_0000401,supercritical fluid,material,AFO_material#AFM:0000401
http://purl.allotrope.org/ontologies/material#AFM_0000403,liquid,material,AFO_material#AFM:0000403
http://purl.allotrope.org/ontologies/material#AFM_0000404,plasma,material,AFO_material#AFM:0000404
http://purl.allotrope.org/ontologies/material#AFM_0000418,electron,material,AFO_material#AFM:0000418
http://purl.allotrope.org/ontologies/material#AFM_0000435,particle (physics),material,AFO_material#AFM:0000435
http://purl.allotrope.org/ontologies/material#AFM_0000442,suspension,material,AFO_material#AFM:0000442
http://purl.allotrope.org/ontologies/material#AFM_0000494,spray,material,AFO_material#AFM:0000494
http://purl.allotrope.org/ontologies/material#AFM_0000877,natural material,material,AFO_material#AFM:0000877
http://purl.allotrope.org/ontologies/material#AFM_0000880,energy,material,AFO_material#AFM:0000880
http://purl.allotrope.org/ontologies/material#AFM_0000881,thermal energy,material,AFO_material#AFM:0000881
http://purl.allotrope.org/ontologies/material#AFM_0000882,mechanic translational energy,material,AFO_material#AFM:0000882
http://purl.allotrope.org/ontologies/material#AFM_0000883,chemical energy,material,AFO_material#AFM:0000883
http://purl.allotrope.org/ontologies/material#AFM_0000884,electrical energy,material,AFO_material#AFM:0000884
http://purl.allotrope.org/ontologies/material#AFM_0000885,mechanic rotational energy,material,AFO_material#AFM:0000885
http://purl.allotrope.org/ontologies/material#AFM_0000886,hydraulic energy,material,AFO_material#AFM:0000886
http://purl.allotrope.org/ontologies/material#AFM_0000888,electromagnetic energy,material,AFO_material#AFM:0000888
http://purl.allotrope.org/ontologies/material#AFM_0000889,pneumatic energy,material,AFO_material#AFM:0000889
http://purl.allotrope.org/ontologies/material#AFM_0001016,emulsion,material,AFO_material#AFM:0001016
http://purl.allotrope.org/ontologies/material#AFM_0001023,proton,material,AFO_material#AFM:0001023
http://purl.allotrope.org/ontologies/material#AFM_0001027,neutron,material,AFO_material#AFM:0001027
http://purl.allotrope.org/ontologies/material#AFM_0001028,atom,material,AFO_material#AFM:0001028
http://purl.allotrope.org/ontologies/material#AFM_0001030,association colloid,material,AFO_material#AFM:0001030
http://purl.allotrope.org/ontologies/material#AFM_0001031,dispersion colloid,material,AFO_material#AFM:0001031
http://purl.allotrope.org/ontologies/material#AFM_0001032,foam,material,AFO_material#AFM:0001032
http://purl.allotrope.org/ontologies/material#AFM_0001033,gel,material,AFO_material#AFM:0001033
http://purl.allotrope.org/ontologies/material#AFM_0001034,heterogeneous mixture,material,AFO_material#AFM:0001034
http://purl.allotrope.org/ontologies/material#AFM_0001035,homogeneous mixture,material,AFO_material#AFM:0001035
http://purl.allotrope.org/ontologies/material#AFM_0001036,liquid aerosol,material,AFO_material#AFM:0001036
http://purl.allotrope.org/ontologies/material#AFM_0001037,molecular colloid,material,AFO_material#AFM:0001037
http://purl.allotrope.org/ontologies/material#AFM_0001038,portion of mixed material,material,AFO_material#AFM:0001038
http://purl.allotrope.org/ontologies/material#AFM_0001039,portion of pure substance,material,AFO_material#AFM:0001039
http://purl.allotrope.org/ontologies/material#AFM_0001041,sol,material,AFO_material#AFM:0001041
http://purl.allotrope.org/ontologies/material#AFM_0001042,solid heterogeneous mixture,material,AFO_material#AFM:0001042
http://purl.allotrope.org/ontologies/material#AFM_0001044,colloid,material,AFO_material#AFM:0001044
http://purl.allotrope.org/ontologies/material#AFM_0001054,X-ray radiation,material,AFO_material#AFM:0001054
http://purl.allotrope.org/ontologies/material#AFM_0001055,visible light,material,AFO_material#AFM:0001055
http://purl.allotrope.org/ontologies/material#AFM_0001056,ultraviolet radiation,material,AFO_material#AFM:0001056
http://purl.allotrope.org/ontologies/material#AFM_0001057,infrared radiation,material,AFO_material#AFM:0001057
http://purl.allotrope.org/ontologies/material#AFM_0001058,gamma radiation,material,AFO_material#AFM:0001058
http://purl.allotrope.org/ontologies/material#AFM_0001059,natural system,material,AFO_material#AFM:0001059
http://purl.allotrope.org/ontologies/material#AFM_0001060,portion of compound,material,AFO_material#AFM:0001060
http://purl.allotrope.org/ontologies/material#AFM_0001061,portion of element,material,AFO_material#AFM:0001061
